Date,Category,Likes,Shares,Reposts,Comments
2015-03-16,Fitness,8440,925,183,8682
2015-03-16,Food,210,256,177,3338
2015-03-16,Family,7753,691,52,3775
2015-03-16,Culture,5593,252,193,7478
2015-03-16,Food,8231,138,118,5135
2015-03-16,Fitness,1855,777,77,5085
2015-03-16,Fitness,7490,298,114,1455
2015-03-16,Fashion,3021,819,122,1225
2015-03-16,Fitness,2001,589,20,7058
2015-03-16,Food,1203,941,25,4883
2015-03-16,Family,7141,164,132,2703
2015-03-16,Health,8957,659,135,2113
2015-03-16,Health,7759,424,183,7825
2015-03-16,Travel,3020,94,137,4352
2015-03-16,Family,7641,424,161,4110
2015-03-16,Music,6344,271,153,9703
2015-03-16,Family,6460,685,125,3954
2015-03-16,Travel,5162,11,60,4489
2015-03-16,Health,1898,659,65,4712
2015-03-17,Family,3052,297,195,4231
2015-03-17,Culture,1752,883,49,8349
2015-03-17,Music,4354,463,181,5998
2015-03-17,Travel,3161,83,93,3799
2015-03-17,Culture,7396,724,100,5981
2015-03-17,Family,8137,462,75,5632
2015-03-17,Fashion,3939,343,69,5868
2015-03-17,Travel,2863,573,14,4762
2015-03-17,Family,23,568,30,8797
2015-03-17,Food,8560,770,6,1082
2015-03-17,Food,3929,416,96,2634
2015-03-17,Health,6812,676,138,1917
2015-03-17,Food,8336,421,129,8113
2015-03-17,Food,7461,225,168,2328
2015-03-17,Fitness,8996,660,97,3418
2015-03-17,Culture,229,694,76,165
2015-03-17,Culture,9337,299,162,1848
2015-03-17,Food,4354,35,30,9937
2015-03-17,Family,4398,450,47,2754
2015-03-17,Music,6556,550,159,1752
2015-03-17,Culture,5925,65,97,8389
2015-03-17,Fitness,1862,110,71,7673
2015-03-17,Food,7969,571,17,3507
2015-03-17,Health,4376,699,168,8538
2015-03-17,Fitness,7662,37,187,3377
2015-03-17,Fashion,1227,634,94,2431
2015-03-17,Family,6456,314,34,8216
2015-03-18,Travel,8810,544,66,8878
2015-03-18,Food,7595,348,159,4302
2015-03-18,Food,1955,155,15,7251
2015-03-18,Travel,435,342,12,2405
2015-03-18,Family,7178,722,5,2936
2015-03-18,Food,1505,658,188,4516
2015-03-18,Fitness,6883,399,21,2444
2015-03-18,Health,6065,740,163,1058
2015-03-18,Health,9816,4,193,8123
2015-03-18,Fitness,4807,797,76,3068
2015-03-18,Fashion,6294,93,134,3535
2015-03-18,Fashion,3933,321,194,8759
2015-03-18,Fitness,3000,467,128,8392
2015-03-18,Health,1307,240,149,488
2015-03-18,Fitness,4187,197,105,8512
2015-03-18,Fitness,8600,732,47,4688
2015-03-18,Travel,1667,299,41,2855
2015-03-18,Fashion,4328,32,173,4301
2015-03-18,Travel,498,919,22,320
2015-03-18,Fitness,1302,642,43,2935
2015-03-18,Travel,209,485,162,7805
2015-03-18,Health,6961,859,23,2200
2015-03-18,Culture,6929,270,29,9176
2015-03-18,Health,3536,704,109,526
2015-03-18,Family,4649,649,105,8294
2015-03-18,Family,10,599,181,5227
2015-03-18,Fitness,3040,15,154,4982
2015-03-19,Family,7637,392,87,3257
2015-03-19,Food,2564,238,197,1626
2015-03-19,Fitness,7386,240,2,3818
2015-03-19,Health,2718,452,62,2798
2015-03-19,Culture,8615,313,13,3109
2015-03-19,Culture,5395,256,102,7014
2015-03-19,Fitness,7309,776,79,28
2015-03-19,Health,2804,636,118,4682
2015-03-19,Travel,8997,490,23,9701
2015-03-19,Travel,9908,486,179,5342
2015-03-19,Health,3305,892,3,8130
2015-03-19,Health,2264,150,164,6484
2015-03-19,Travel,5216,590,39,6001
2015-03-19,Music,4152,536,179,2109
2015-03-19,Food,7707,307,27,2859
2015-03-19,Food,8787,612,90,4157
2015-03-19,Culture,8325,352,122,8545
2015-03-19,Culture,5177,700,27,6379
2015-03-19,Culture,7610,324,62,5410
2015-03-19,Music,5682,298,142,2845
2015-03-19,Music,1225,226,159,7220
2015-03-19,Fashion,4317,47,66,6435
2015-03-19,Culture,8417,862,173,9536
2015-03-19,Food,9182,376,13,2689
2015-03-19,Family,1100,144,100,4170
2015-03-19,Fitness,1280,572,111,1169
2015-03-19,Travel,7780,50,22,3794
2015-03-19,Health,9615,978,157,9197
2015-03-20,Culture,1457,331,3,3014
2015-03-20,Health,2408,764,20,1773
2015-03-20,Fashion,4376,924,132,1948
2015-03-20,Travel,8111,283,47,1732
2015-03-20,Fashion,170,791,130,1242
2015-03-20,Fitness,8044,714,189,3489
2015-03-20,Fashion,8562,158,25,4933
2015-03-20,Culture,3677,161,197,4495
2015-03-20,Fashion,8043,11,156,9017
2015-03-20,Family,6991,326,133,6528
2015-03-20,Food,3517,476,95,521
2015-03-20,Fashion,7124,897,121,3848
2015-03-20,Food,9320,196,83,2571
2015-03-20,Music,2860,495,170,762
2015-03-20,Travel,1531,687,66,4087
2015-03-20,Fitness,9000,841,15,4024
2015-03-20,Fashion,6527,957,179,7226
2015-03-20,Culture,1931,907,108,9059
2015-03-20,Fashion,3309,427,150,2418
2015-03-20,Travel,1288,164,192,4336
2015-03-20,Food,4768,883,199,7001
2015-03-20,Fashion,9795,759,141,3713
2015-03-20,Health,3897,405,47,1514
2015-03-20,Music,5583,613,108,8717
2015-03-20,Fitness,3813,391,185,8795
2015-03-20,Music,7277,595,131,4464
2015-03-20,Family,3693,499,78,1216
2015-03-21,Fitness,5794,706,15,9462
2015-03-21,Fashion,8499,62,168,3304
2015-03-21,Fitness,8010,518,87,2263
2015-03-21,Fashion,549,858,89,7601
2015-03-21,Fitness,2708,432,79,3839
2015-03-21,Food,8001,210,122,7735
2015-03-21,Culture,6602,227,116,4505
2015-03-21,Culture,6385,264,65,8209
2015-03-21,Fashion,5537,223,89,7924
2015-03-21,Music,4424,107,142,8362
2015-03-21,Culture,9949,745,135,6554
2015-03-21,Family,9071,534,82,2750
2015-03-21,Music,5551,930,77,3117
2015-03-21,Food,8731,993,140,7104
2015-03-21,Food,7262,661,36,3929
2015-03-21,Music,8539,148,162,7789
2015-03-21,Travel,492,512,8,1807
2015-03-21,Culture,9574,896,106,9261
2015-03-21,Fashion,4593,482,19,5618
2015-03-21,Music,4596,109,133,5878
2015-03-21,Health,4384,874,22,1251
2015-03-21,Health,2688,583,15,2997
2015-03-21,Food,5672,466,40,9809
2015-03-21,Travel,1642,29,61,1113
2015-03-21,Fitness,4803,967,0,2692
2015-03-21,Health,6966,758,168,9789
2015-03-21,Fitness,7490,100,10,1100
2015-03-21,Culture,4906,678,121,691
2015-03-22,Music,3773,122,145,55
2015-03-22,Music,2430,29,24,1083
2015-03-22,Health,2144,250,28,3184
2015-03-22,Family,2433,152,60,5429
2015-03-22,Music,1254,812,41,6965
2015-03-22,Fitness,9189,10,75,1404
2015-03-22,Health,5350,488,79,981
2015-03-22,Culture,2869,331,160,5423
2015-03-22,Food,5464,898,102,5177
2015-03-22,Culture,9993,513,133,6870
2015-03-22,Travel,6046,846,55,7240
2015-03-22,Fitness,2721,3,112,3752
2015-03-22,Food,9250,696,76,402
2015-03-22,Music,6797,871,117,7786
2015-03-22,Family,7591,666,88,722
2015-03-22,Fashion,9818,612,25,2371
2015-03-22,Music,9428,979,64,9333
2015-03-22,Culture,4333,106,58,6866
2015-03-22,Fashion,5351,687,13,948
2015-03-22,Culture,341,362,154,9140
2015-03-22,Music,5954,473,38,485
2015-03-22,Fitness,121,218,10,2802
2015-03-22,Fashion,2170,660,196,8585
2015-03-22,Food,9529,796,64,7303
2015-03-22,Culture,2348,314,164,8401
2015-03-22,Fitness,225,635,150,5744
2015-03-22,Fashion,9655,645,146,953
2015-03-23,Travel,7424,657,12,2115
2015-03-23,Music,1869,169,130,5095
2015-03-23,Music,1811,900,192,5259
2015-03-23,Travel,9723,145,108,9573
2015-03-23,Fashion,8852,297,174,4711
2015-03-23,Culture,2933,312,18,1173
2015-03-23,Music,9893,225,61,3378
2015-03-23,Family,1949,746,191,477
2015-03-23,Fashion,6719,403,154,9014
2015-03-23,Culture,1245,583,65,338
2015-03-23,Fitness,6334,720,3,3423
2015-03-23,Travel,7633,656,113,7944
2015-03-23,Food,8694,306,106,261
2015-03-23,Food,2306,152,112,1859
2015-03-23,Fashion,3071,584,128,3967
2015-03-23,Family,6192,672,103,3022
2015-03-23,Travel,8818,609,192,5965
2015-03-23,Health,1188,934,170,1323
2015-03-23,Fashion,6399,719,185,1213
2015-03-23,Family,2730,143,71,8897
2015-03-23,Fitness,5268,543,68,5270
2015-03-23,Culture,9980,550,116,6599
2015-03-23,Fitness,2474,821,123,93
2015-03-23,Family,6316,3,57,9637
2015-03-23,Travel,6423,304,180,3610
2015-03-23,Music,3194,36,35,84
2015-03-23,Family,4401,541,78,9463
2015-03-24,Health,9945,345,132,4778
2015-03-24,Fitness,2873,308,0,6785
2015-03-24,Travel,8276,742,7,1419
2015-03-24,Fashion,9989,544,68,6199
2015-03-24,Fitness,8150,100,25,8800
2015-03-24,Travel,1378,147,34,9878
2015-03-24,Fitness,5880,535,145,5998
2015-03-24,Fitness,3507,478,164,8717
2015-03-24,Music,8817,313,69,4934
2015-03-24,Music,1726,548,107,2204
2015-03-24,Culture,9593,269,47,5132
2015-03-24,Family,2062,451,195,2379
2015-03-24,Travel,195,479,3,3028
2015-03-24,Music,6190,583,6,8368
2015-03-24,Food,3503,330,15,4191
2015-03-24,Food,4848,52,159,5546
2015-03-24,Health,8433,20,124,8897
2015-03-24,Culture,9374,818,159,4009
2015-03-24,Family,5036,124,95,3649
2015-03-24,Fitness,9430,45,190,5395
2015-03-24,Health,3608,145,174,1150
2015-03-24,Health,7402,579,2,3758
2015-03-24,Health,7684,415,188,9321
2015-03-24,Culture,4813,570,44,690
2015-03-24,Family,1471,887,167,564
2015-03-24,Culture,2991,182,42,665
2015-03-24,Fashion,9030,677,36,4638
2015-03-24,Fashion,661,963,150,3726
2015-03-25,Travel,6124,141,94,7999
2015-03-25,Culture,29,657,22,1195
2015-03-25,Fashion,3013,102,82,5682
2015-03-25,Culture,5517,852,131,6884
2015-03-25,Culture,9865,786,96,2630
2015-03-25,Family,841,142,87,8961
2015-03-25,Culture,9066,863,177,6271
2015-03-25,Food,7064,592,29,607
2015-03-25,Music,6342,826,141,4541
2015-03-25,Health,4437,436,93,3827
2015-03-25,Family,2460,88,100,9130
2015-03-25,Music,7697,238,89,1199
2015-03-25,Travel,6439,759,181,5815
2015-03-25,Travel,5629,455,36,376
2015-03-25,Health,9642,590,40,8238
2015-03-25,Food,2796,866,111,4332
2015-03-25,Family,8604,884,9,7634
2015-03-25,Music,7109,223,76,6486
2015-03-25,Family,2851,607,155,9668
2015-03-25,Fitness,8351,137,83,2158
2015-03-25,Family,6670,749,159,2800
2015-03-25,Travel,9151,616,117,575
2015-03-25,Fashion,9413,739,36,4650
2015-03-25,Fitness,6452,139,165,3646
2015-03-25,Travel,6309,14,74,1678
2015-03-25,Food,7537,307,73,2856
2015-03-25,Music,2205,653,54,2430
2015-03-26,Music,210,770,62,8738
2015-03-26,Family,3071,433,152,565
2015-03-26,Music,1918,803,35,4482
2015-03-26,Travel,4993,739,131,702
2015-03-26,Health,7179,900,9,1138
2015-03-26,Culture,2479,428,26,972
2015-03-26,Fitness,3276,994,86,3513
2015-03-26,Culture,6832,699,172,9711
2015-03-26,Family,2549,935,80,5214
2015-03-26,Family,1883,166,85,6535
2015-03-26,Family,6477,553,193,1311
2015-03-26,Culture,3093,693,47,2494
2015-03-26,Food,536,134,94,2249
2015-03-26,Health,1066,534,74,8560
2015-03-26,Fashion,7131,352,112,5205
2015-03-26,Culture,875,496,104,4912
2015-03-26,Music,1978,205,5,8612
2015-03-26,Health,8227,337,33,1720
2015-03-26,Fitness,9425,255,145,2305
2015-03-26,Music,4756,194,18,1366
2015-03-26,Food,2049,687,47,8418
2015-03-26,Culture,1451,56,161,8752
2015-03-26,Food,2134,358,34,8671
2015-03-26,Culture,6607,852,187,2206
2015-03-26,Fashion,2848,254,113,7026
2015-03-26,Fitness,9321,155,16,605
2015-03-26,Fashion,4787,880,28,5512
2015-03-26,Family,5560,750,27,5446
2015-03-27,Family,954,582,128,6563
2015-03-27,Family,9131,817,107,2370
2015-03-27,Fitness,3805,783,190,8256
2015-03-27,Food,566,139,77,8263
2015-03-27,Culture,2525,791,90,7612
2015-03-27,Fashion,9670,512,16,142
2015-03-27,Family,6167,216,4,6953
2015-03-27,Health,4246,959,10,8417
2015-03-27,Family,4631,201,102,2544
2015-03-27,Culture,8273,103,103,1766
2015-03-27,Fitness,1478,490,101,1530
2015-03-27,Health,2419,71,156,2774
2015-03-27,Culture,3508,9,56,2264
2015-03-27,Culture,619,716,23,1066
2015-03-27,Travel,6776,785,56,7050
2015-03-27,Fitness,4170,133,112,8638
2015-03-27,Food,7637,79,162,9952
2015-03-27,Fitness,3950,803,119,6730
2015-03-27,Food,5872,265,178,4131
2015-03-27,Fashion,6229,201,82,2837
2015-03-27,Health,1304,562,141,1423
2015-03-27,Family,5287,250,87,5127
2015-03-27,Fashion,9208,283,169,3256
2015-03-27,Fashion,8315,454,96,8567
2015-03-27,Music,6481,694,24,1641
2015-03-27,Health,8901,246,43,4424
2015-03-27,Travel,6679,425,102,7734
2015-03-28,Health,9139,582,110,6833
2015-03-28,Health,7199,588,181,5813
2015-03-28,Family,1761,113,63,1715
2015-03-28,Fitness,1464,898,129,4015
2015-03-28,Travel,9051,138,182,3014
2015-03-28,Fashion,8363,822,66,7028
2015-03-28,Food,4098,208,13,4523
2015-03-28,Fitness,5395,687,86,976
2015-03-28,Fashion,1230,179,164,6153
2015-03-28,Family,6554,888,176,3779
2015-03-28,Culture,4627,623,144,5902
2015-03-28,Health,9017,329,194,9837
2015-03-28,Music,4306,205,89,8624
2015-03-28,Fashion,3922,500,51,683
2015-03-28,Health,2791,336,31,3123
2015-03-28,Health,7993,539,92,5220
2015-03-28,Travel,4089,452,114,5421
2015-03-28,Music,4645,900,135,8877
2015-03-28,Music,6397,14,55,4391
2015-03-28,Culture,1839,505,91,4785
2015-03-28,Fitness,81,694,107,4058
2015-03-28,Fitness,7010,873,27,6954
2015-03-28,Travel,5625,37,134,8648
2015-03-28,Culture,6253,919,16,1413
2015-03-28,Music,5980,120,108,5227
2015-03-28,Family,4818,55,161,1681
2015-03-28,Food,8631,854,192,1173
2015-03-29,Travel,3792,693,36,1559
2015-03-29,Food,9271,772,72,436
2015-03-29,Food,3752,616,57,1963
2015-03-29,Family,2731,637,15,7550
2015-03-29,Family,2146,677,113,3153
2015-03-29,Culture,4580,906,114,2854
2015-03-29,Fashion,6141,263,33,3300
2015-03-29,Fashion,8249,306,93,3448
2015-03-29,Music,24,544,119,7287
2015-03-29,Travel,8310,58,133,5078
2015-03-29,Health,608,357,132,1608
2015-03-29,Travel,3,441,54,5572
2015-03-29,Fashion,2706,408,105,9376
2015-03-29,Fitness,6595,582,169,9979
2015-03-29,Music,4590,453,14,9024
2015-03-29,Culture,3907,223,75,5306
2015-03-29,Travel,7548,412,156,122
2015-03-29,Fashion,5607,341,38,3895
2015-03-29,Travel,7724,357,96,536
2015-03-29,Fashion,2626,63,27,714
2015-03-29,Music,3768,11,196,7231
2015-03-29,Health,4821,107,97,1755
2015-03-29,Travel,4028,530,81,6424
2015-03-29,Fitness,678,488,136,2571
2015-03-29,Family,44,815,128,3404
2015-03-29,Family,3145,277,100,3490
2015-03-29,Music,4965,55,89,2932
2015-03-29,Culture,7610,603,159,1580
2015-03-30,Culture,5184,229,63,3772
2015-03-30,Health,3620,547,170,1469
2015-03-30,Health,6246,946,83,2299
2015-03-30,Family,3372,596,181,4476
2015-03-30,Food,5776,149,39,8268
2015-03-30,Fashion,277,410,92,1177
2015-03-30,Music,2396,130,198,2999
2015-03-30,Family,7233,636,165,7435
2015-03-30,Fashion,6127,298,67,1983
2015-03-30,Health,2033,168,180,5621
2015-03-30,Food,6092,368,127,6331
2015-03-30,Fitness,4710,340,167,4898
2015-03-30,Family,6663,144,147,7053
2015-03-30,Food,1254,995,42,554
2015-03-30,Culture,3634,988,116,1425
2015-03-30,Fashion,8647,453,160,274
2015-03-30,Fitness,5659,633,20,7846
2015-03-30,Fashion,8545,131,88,549
2015-03-30,Fashion,9316,441,94,1197
2015-03-30,Food,881,780,0,1600
2015-03-30,Travel,4863,947,165,1859
2015-03-30,Health,7803,4,181,2210
2015-03-30,Fitness,717,315,20,8049
2015-03-30,Music,4818,630,106,9398
2015-03-30,Food,2795,45,23,4257
2015-03-30,Fitness,1967,430,79,1517
2015-03-30,Health,3809,206,27,661
2015-03-31,Fashion,9575,429,178,7413
2015-03-31,Culture,9383,450,121,8445
2015-03-31,Family,7342,545,96,4042
2015-03-31,Family,7466,462,107,5451
2015-03-31,Fitness,1925,736,152,8534
2015-03-31,Music,9600,194,176,120
2015-03-31,Family,1277,656,23,3151
2015-03-31,Food,6200,44,104,5755
2015-03-31,Food,2187,635,36,7678
2015-03-31,Food,8918,325,139,1856
2015-03-31,Fashion,4574,589,99,1065
2015-03-31,Family,9521,901,121,8520
2015-03-31,Fitness,7286,93,189,1033
2015-03-31,Fitness,73,655,140,3567
2015-03-31,Health,7320,202,44,3307
2015-03-31,Music,5700,150,199,6748
2015-03-31,Travel,8380,523,14,6047
2015-03-31,Fitness,4457,443,15,6056
2015-03-31,Food,6192,578,45,3574
2015-03-31,Fashion,5812,818,104,5420
2015-03-31,Travel,5555,923,171,1661
2015-03-31,Fitness,5983,984,94,1923
2015-03-31,Music,4723,607,193,764
2015-03-31,Music,499,709,116,7388
2015-03-31,Culture,9036,156,127,3431
2015-03-31,Travel,1936,948,125,8854
2015-03-31,Food,5964,247,174,9772
2015-04-01,Fitness,6246,188,18,821
2015-04-01,Family,6921,855,77,3916
2015-04-01,Music,2327,695,188,9915
2015-04-01,Culture,2419,245,171,3751
2015-04-01,Music,5019,255,92,288
2015-04-01,Food,772,531,4,8878
2015-04-01,Family,8356,674,128,4988
2015-04-01,Music,2789,610,113,9502
2015-04-01,Travel,5871,423,195,8939
2015-04-01,Travel,2365,544,156,9644
2015-04-01,Fashion,7641,664,193,3166
2015-04-01,Culture,3450,498,53,3758
2015-04-01,Family,1527,706,72,1840
2015-04-01,Family,2760,805,18,4916
2015-04-01,Health,7264,584,79,4384
2015-04-01,Food,4057,27,9,9008
2015-04-01,Culture,5927,562,108,1021
2015-04-01,Fitness,2399,788,141,6206
2015-04-01,Family,8696,748,174,5775
2015-04-01,Fashion,1019,96,195,8846
2015-04-01,Family,7502,478,24,5824
2015-04-01,Travel,8771,656,81,2246
2015-04-01,Fashion,5821,320,175,1040
2015-04-01,Food,2016,959,152,2532
2015-04-01,Music,1508,861,164,2502
2015-04-01,Fashion,1544,192,45,3805
2015-04-01,Fashion,7446,858,155,323
2015-04-01,Fashion,2992,218,147,7037
2015-04-02,Food,2087,993,170,870
2015-04-02,Health,1755,964,152,5540
2015-04-02,Fitness,7620,905,19,2126
2015-04-02,Health,5754,981,44,6776
2015-04-02,Health,7451,736,90,1150
2015-04-02,Travel,1190,219,129,7045
2015-04-02,Health,4704,733,199,6283
2015-04-02,Music,2445,943,158,6156
2015-04-02,Fashion,2039,469,180,6966
2015-04-02,Fitness,7402,86,187,6573
2015-04-02,Health,5615,571,112,1560
2015-04-02,Health,2036,925,164,66
2015-04-02,Fashion,4458,102,151,9975
2015-04-02,Culture,8639,158,15,4584
2015-04-02,Fitness,4991,523,145,871
2015-04-02,Fashion,8497,178,14,2362
2015-04-02,Fashion,9975,218,86,4873
2015-04-02,Culture,5572,342,72,7889
2015-04-02,Health,9354,506,196,6300
2015-04-02,Music,5716,152,152,6412
2015-04-02,Family,7747,288,182,4441
2015-04-02,Culture,4594,953,170,228
2015-04-02,Fitness,5024,24,182,1479
2015-04-02,Culture,1034,798,118,2089
2015-04-02,Fitness,6584,467,148,7531
2015-04-02,Health,909,567,196,2149
2015-04-02,Family,9012,919,131,5275
2015-04-03,Music,8782,819,74,1154
2015-04-03,Travel,7368,73,81,781
2015-04-03,Music,7363,148,4,2598
2015-04-03,Health,5048,54,109,8003
2015-04-03,Health,7688,745,38,9337
2015-04-03,Music,506,219,127,9310
2015-04-03,Family,227,493,28,6605
2015-04-03,Health,3159,643,104,779
2015-04-03,Culture,1748,776,155,7692
2015-04-03,Family,7806,465,43,281
2015-04-03,Health,3971,997,40,10
2015-04-03,Fashion,866,124,120,7754
2015-04-03,Fitness,3677,897,55,3838
2015-04-03,Culture,9049,337,121,3859
2015-04-03,Fitness,9566,683,179,8628
2015-04-03,Music,2033,310,109,1462
2015-04-03,Fashion,8620,170,129,7966
2015-04-03,Family,8571,520,64,9400
2015-04-03,Food,3949,589,99,7048
2015-04-03,Fashion,1743,882,145,6146
2015-04-03,Culture,8187,363,159,2005
2015-04-03,Travel,3080,633,88,9096
2015-04-03,Fitness,772,377,107,928
2015-04-03,Music,9232,600,13,3437
2015-04-03,Music,228,782,75,4540
2015-04-03,Music,5286,334,168,5300
2015-04-03,Food,8664,725,134,8425
2015-04-03,Food,9073,791,182,9011
2015-04-04,Fashion,539,1,38,4189
2015-04-04,Family,2878,311,113,5606
2015-04-04,Fashion,1851,888,193,1824
2015-04-04,Music,7537,174,26,8925
2015-04-04,Health,4184,617,15,6249
2015-04-04,Food,1266,93,158,2811
2015-04-04,Health,4993,578,109,4524
2015-04-04,Travel,2235,204,159,7735
2015-04-04,Food,6524,849,93,6376
2015-04-04,Family,5003,762,174,6825
2015-04-04,Culture,1048,529,83,7122
2015-04-04,Travel,7765,407,18,1679
2015-04-04,Culture,4608,887,35,441
2015-04-04,Food,3841,579,71,3219
2015-04-04,Food,7350,394,26,6211
2015-04-04,Culture,2523,363,152,604
2015-04-04,Family,4261,508,25,1865
2015-04-04,Fashion,6515,429,89,2662
2015-04-04,Culture,212,336,16,104
2015-04-04,Health,8158,866,127,9042
2015-04-04,Culture,1234,69,76,8812
2015-04-04,Family,3909,962,16,4240
2015-04-04,Culture,5838,427,122,8119
2015-04-04,Family,3874,830,160,2358
2015-04-04,Family,909,912,27,7017
2015-04-04,Food,517,718,5,5747
2015-04-04,Travel,3213,193,144,825
2015-04-05,Fashion,6155,125,101,9727
2015-04-05,Culture,4885,604,38,9583
2015-04-05,Travel,6330,152,139,86
2015-04-05,Culture,6326,661,162,5379
2015-04-05,Music,2330,322,149,9302
2015-04-05,Food,2428,193,14,4188
2015-04-05,Health,1663,319,11,909
2015-04-05,Food,2410,773,116,1155
2015-04-05,Health,1309,908,199,9304
2015-04-05,Music,5671,691,110,7449
2015-04-05,Music,790,710,10,1103
2015-04-05,Culture,9311,990,158,8476
2015-04-05,Food,8985,667,67,4819
2015-04-05,Fitness,4578,177,151,3421
2015-04-05,Music,4331,760,120,7533
2015-04-05,Health,787,465,123,9997
2015-04-05,Travel,5859,272,76,6609
2015-04-05,Music,9756,922,103,2771
2015-04-05,Health,5974,876,170,167
2015-04-05,Fitness,8628,997,166,2244
2015-04-05,Family,223,219,142,6312
2015-04-05,Travel,3716,706,1,5547
2015-04-05,Food,1802,895,164,7199
2015-04-05,Fitness,9928,328,87,5489
2015-04-05,Music,8977,35,108,704
2015-04-05,Health,993,915,82,2230
